ticket_id,user_id,created_at,category
T24136,24136,2024-01-21,product
T24138,24138,2024-03-10,technical
T24150,24150,2024-01-14,product
T24156,24156,2024-03-08,billing
T24175,24175,2024-03-02,product
T24220,24220,2024-03-05,technical
T24224,24224,2024-02-29,product
T24227,24227,2024-01-29,technical
T24231,24231,2024-01-11,product
T24232,24232,2024-01-10,technical
T24243,24243,2024-03-07,technical
T24247,24247,2024-03-20,technical
T24250,24250,2024-03-28,billing
T24258,24258,2024-03-17,billing
T24260,24260,2024-02-07,billing
T24261,24261,2024-01-22,product
T24312,24312,2024-02-27,product
T24320,24320,2024-01-02,product
T24339,24339,2024-02-24,technical
T24343,24343,2024-02-09,product
T24349,24349,2024-02-22,billing
T24354,24354,2024-02-26,billing
T24357,24357,2024-03-13,technical
T24367,24367,2024-01-02,technical
T24372,24372,2024-01-30,product
T24377,24377,2024-01-14,technical
T24383,24383,2024-02-18,billing
T24423,24423,2024-03-23,billing
T24426,24426,2024-03-11,billing
T24454,24454,2024-02-11,billing
T24459,24459,2024-03-16,technical
T24470,24470,2024-01-10,product
T24476,24476,2024-02-29,product
T24520,24520,2024-02-17,technical
T24521,24521,2024-02-19,product
T24523,24523,2024-02-15,billing
T24528,24528,2024-02-12,technical
T24529,24529,2024-02-27,technical
T24539,24539,2024-02-28,billing
T24541,24541,2024-02-10,product
T24542,24542,2024-02-11,technical
T24546,24546,2024-03-06,product
T24549,24549,2024-01-14,billing
T24553,24553,2024-01-29,product
T24569,24569,2024-03-15,technical
T24579,24579,2024-01-08,technical
T24580,24580,2024-03-29,product
T24599,24599,2024-03-19,technical
T24612,24612,2024-02-22,product
T24618,24618,2024-03-12,technical
T24620,24620,2024-03-30,technical
T24625,24625,2024-03-07,technical
T24631,24631,2024-03-16,product
T24642,24642,2024-01-06,technical
T24646,24646,2024-01-30,technical
T24650,24650,2024-01-19,product
T24661,24661,2024-03-19,product
T24672,24672,2024-03-08,billing
T24686,24686,2024-03-16,product
T24696,24696,2024-01-13,product
T24697,24697,2024-03-03,technical
T24703,24703,2024-03-07,billing
T24741,24741,2024-03-15,product
T24773,24773,2024-01-18,technical
T24796,24796,2024-03-03,product
T24819,24819,2024-01-03,technical
T24825,24825,2024-03-06,technical
T24834,24834,2024-02-06,technical
T24836,24836,2024-03-07,billing
T24850,24850,2024-02-15,technical
T24855,24855,2024-02-08,product
T24890,24890,2024-01-22,product
T24902,24902,2024-01-08,technical
T24903,24903,2024-03-09,technical
T24906,24906,2024-02-24,technical
T24918,24918,2024-03-13,billing
T24928,24928,2024-03-23,technical
T24932,24932,2024-02-25,billing
T24940,24940,2024-03-04,technical
T24943,24943,2024-02-04,product
T24950,24950,2024-03-12,billing
T24954,24954,2024-01-18,technical
T24971,24971,2024-02-25,technical
T25014,25014,2024-01-16,technical
T25033,25033,2024-02-17,technical
T25039,25039,2024-01-22,product
T25082,25082,2024-01-09,billing
T25088,25088,2024-01-04,technical
T25095,25095,2024-01-07,billing
T25096,25096,2024-02-27,billing
T25102,25102,2024-02-09,technical
T25105,25105,2024-02-28,technical
T25117,25117,2024-03-18,billing
T25129,25129,2024-01-09,billing
T25151,25151,2024-02-04,billing
T25152,25152,2024-02-07,product
T25166,25166,2024-01-06,product
T25189,25189,2024-01-31,product
T25192,25192,2024-03-24,billing
T25194,25194,2024-03-19,product
T25236,25236,2024-03-26,technical
T25245,25245,2024-01-08,billing
T25248,25248,2024-03-15,product
T25260,25260,2024-02-14,technical
T25266,25266,2024-02-26,technical
T25274,25274,2024-02-25,product
T25281,25281,2024-02-19,technical
T25283,25283,2024-03-30,technical
T25291,25291,2024-02-10,billing
T25300,25300,2024-03-16,technical
T25307,25307,2024-02-24,billing
T25309,25309,2024-02-18,technical
T25324,25324,2024-01-23,billing
T25343,25343,2024-02-23,technical
T25348,25348,2024-02-18,product
T25356,25356,2024-01-21,technical
T25359,25359,2024-02-29,product
T25368,25368,2024-01-31,technical
T25369,25369,2024-02-02,product
T25395,25395,2024-03-16,product
T25419,25419,2024-03-03,billing
T25433,25433,2024-02-15,product
T25465,25465,2024-02-23,technical
T25473,25473,2024-01-04,product
T25489,25489,2024-01-27,technical
T25499,25499,2024-01-23,product
T25519,25519,2024-02-23,technical
T25523,25523,2024-01-20,technical
T25527,25527,2024-03-22,technical
T25562,25562,2024-03-12,technical
T25572,25572,2024-03-13,technical
T25574,25574,2024-01-21,product
T25583,25583,2024-01-16,technical
T25591,25591,2024-02-06,product
T25600,25600,2024-01-27,billing
T25605,25605,2024-02-06,billing
T25630,25630,2024-03-21,product
T25641,25641,2024-02-19,technical
T25642,25642,2024-02-26,product
T25655,25655,2024-03-27,billing
T25656,25656,2024-03-25,product
T25657,25657,2024-03-22,product
T25663,25663,2024-03-16,technical
T25667,25667,2024-03-04,billing
T25684,25684,2024-01-28,technical
T25699,25699,2024-03-19,technical
T25734,25734,2024-02-06,product
T25736,25736,2024-01-19,product
T25740,25740,2024-03-30,product
T25751,25751,2024-01-03,product
T25752,25752,2024-03-17,technical
T25754,25754,2024-03-16,technical
T25760,25760,2024-03-30,product
T25803,25803,2024-02-12,product
T25825,25825,2024-02-20,billing
T25827,25827,2024-02-19,technical
T25833,25833,2024-01-20,technical
T25858,25858,2024-02-02,technical
T25861,25861,2024-02-17,product
T25867,25867,2024-01-19,product
T25876,25876,2024-02-07,product
T25904,25904,2024-01-21,billing
T25910,25910,2024-02-16,product
T25914,25914,2024-02-06,billing
T25936,25936,2024-02-17,product
T25937,25937,2024-03-14,technical
T25939,25939,2024-02-26,billing
T25950,25950,2024-03-13,product
T25951,25951,2024-02-18,product
T25967,25967,2024-01-31,technical
T25977,25977,2024-01-03,product
T25987,25987,2024-01-28,technical
T26003,26003,2024-03-03,product
T26007,26007,2024-03-30,billing
T26008,26008,2024-02-15,billing
T26016,26016,2024-03-12,technical
T26027,26027,2024-02-27,product
T26036,26036,2024-01-18,technical
T26039,26039,2024-02-05,technical
T26080,26080,2024-01-15,product
T26087,26087,2024-01-21,billing
T26106,26106,2024-03-23,billing
T26107,26107,2024-01-15,technical
T26109,26109,2024-02-20,technical
T26116,26116,2024-01-08,technical
T26138,26138,2024-03-23,billing
T26166,26166,2024-03-21,billing
T26174,26174,2024-02-14,billing
T26184,26184,2024-02-29,technical
T26207,26207,2024-02-04,technical
T26210,26210,2024-01-27,billing
T26236,26236,2024-03-01,technical
T26241,26241,2024-03-30,billing
T26243,26243,2024-03-24,billing
T26250,26250,2024-01-05,billing
T26257,26257,2024-01-05,product
T26268,26268,2024-02-25,product
T26271,26271,2024-01-14,technical
T26285,26285,2024-03-22,product
T26290,26290,2024-01-20,billing
T26304,26304,2024-03-12,technical
T26306,26306,2024-01-24,billing
T26313,26313,2024-03-13,billing
T26316,26316,2024-02-13,technical
T26318,26318,2024-02-27,billing
T26335,26335,2024-03-10,product
T26351,26351,2024-01-04,technical
T26379,26379,2024-03-17,product
T26390,26390,2024-01-08,product
T26402,26402,2024-02-20,technical
T26417,26417,2024-03-16,billing
T26426,26426,2024-02-20,product
T26431,26431,2024-01-11,product
T26436,26436,2024-01-09,product
T26483,26483,2024-01-20,technical
T26489,26489,2024-01-21,billing
T26492,26492,2024-03-08,billing
T26498,26498,2024-01-17,technical
T26510,26510,2024-01-24,technical
T26526,26526,2024-02-19,billing
T26528,26528,2024-02-18,technical
T26530,26530,2024-03-22,technical
T26538,26538,2024-02-09,technical
T26541,26541,2024-01-12,billing
T26558,26558,2024-03-25,billing
T26560,26560,2024-02-29,product
T26564,26564,2024-02-27,billing
T26587,26587,2024-03-03,billing
T26590,26590,2024-02-14,product
T26597,26597,2024-03-30,product
T26608,26608,2024-02-20,billing
T26616,26616,2024-03-11,technical
T26618,26618,2024-03-05,product
T26627,26627,2024-02-02,billing
T26628,26628,2024-03-04,billing
T26632,26632,2024-02-10,product
T26638,26638,2024-01-08,technical
T26649,26649,2024-02-05,technical
T26659,26659,2024-02-04,billing
T26671,26671,2024-03-27,product
T26672,26672,2024-02-03,product
T26676,26676,2024-01-16,product
T26710,26710,2024-02-03,technical
T26724,26724,2024-03-26,technical
T26741,26741,2024-02-20,technical
T26744,26744,2024-02-09,product
T26751,26751,2024-03-11,billing
T26754,26754,2024-01-18,technical
T26776,26776,2024-02-26,product
T26785,26785,2024-03-25,product
T26796,26796,2024-02-27,billing
T26832,26832,2024-01-08,billing
T26834,26834,2024-03-17,product
T26836,26836,2024-03-14,billing
T26843,26843,2024-02-26,technical
T26844,26844,2024-02-07,product
T26854,26854,2024-01-17,technical
T26855,26855,2024-03-05,product
T26864,26864,2024-02-05,technical
T26871,26871,2024-03-15,billing
T26876,26876,2024-03-11,billing
T26878,26878,2024-02-01,technical
T26891,26891,2024-01-09,product
T26906,26906,2024-02-14,product
T26913,26913,2024-01-07,technical
T26914,26914,2024-03-18,technical
T26925,26925,2024-02-29,billing
T26927,26927,2024-02-29,billing
T26935,26935,2024-01-07,technical
T26936,26936,2024-01-28,technical
T26974,26974,2024-03-06,product
T26980,26980,2024-03-25,product
T26983,26983,2024-03-18,technical
T26998,26998,2024-03-22,product
T27023,27023,2024-03-03,billing
T27025,27025,2024-01-07,product
T27039,27039,2024-01-09,technical
T27074,27074,2024-01-22,billing
T27095,27095,2024-03-11,billing
T27098,27098,2024-01-04,billing
T27100,27100,2024-03-21,product
T27103,27103,2024-03-09,product
T27104,27104,2024-02-09,billing
T27109,27109,2024-01-11,billing
T27136,27136,2024-01-17,product
T27162,27162,2024-01-19,product
T27170,27170,2024-01-21,billing
T27180,27180,2024-01-25,product
T27181,27181,2024-03-08,product
T27182,27182,2024-02-08,product
T27203,27203,2024-02-12,product
T27215,27215,2024-01-14,technical
T27232,27232,2024-02-29,technical
T27240,27240,2024-01-18,technical
T27244,27244,2024-01-25,billing
T27245,27245,2024-02-08,product
T27247,27247,2024-03-25,technical
T27252,27252,2024-02-23,product
T27258,27258,2024-03-18,technical
T27260,27260,2024-03-05,billing
T27277,27277,2024-01-31,billing
T27282,27282,2024-03-20,technical
T27321,27321,2024-02-12,billing
T27323,27323,2024-02-27,product
T27344,27344,2024-03-10,product
T27368,27368,2024-03-16,billing
T27397,27397,2024-03-10,product
T27419,27419,2024-01-27,technical
T27430,27430,2024-03-19,technical
T27431,27431,2024-03-25,technical
T27437,27437,2024-02-05,product
T27439,27439,2024-03-16,technical
T27442,27442,2024-02-14,billing
T27450,27450,2024-01-07,technical
T27453,27453,2024-03-06,product
T27456,27456,2024-02-27,product
T27459,27459,2024-02-28,technical
T27465,27465,2024-03-14,billing
T27469,27469,2024-02-20,billing
T27478,27478,2024-03-27,billing
T27482,27482,2024-03-17,product
T27487,27487,2024-02-05,billing
T27506,27506,2024-02-20,product
T27507,27507,2024-01-14,technical
T27528,27528,2024-02-17,technical
T27539,27539,2024-03-29,product
T27544,27544,2024-02-22,product
T27562,27562,2024-03-26,technical
T27572,27572,2024-03-05,technical
T27573,27573,2024-01-04,product
T27576,27576,2024-03-09,technical
T27587,27587,2024-03-03,technical
T27597,27597,2024-01-09,billing
T27600,27600,2024-03-16,billing
T27604,27604,2024-01-31,technical
T27609,27609,2024-03-23,technical
T27618,27618,2024-03-21,billing
T27622,27622,2024-03-15,technical
T27626,27626,2024-01-19,product
T27645,27645,2024-03-26,technical
T27650,27650,2024-01-13,technical
T27669,27669,2024-02-03,product
T27679,27679,2024-01-02,billing
T27682,27682,2024-03-25,technical
T27688,27688,2024-03-06,billing
T27709,27709,2024-01-16,billing
T27716,27716,2024-01-14,technical
T27725,27725,2024-01-22,technical
T27729,27729,2024-02-24,billing
T27739,27739,2024-02-26,technical
T27756,27756,2024-02-14,technical
T27773,27773,2024-01-07,billing
T27795,27795,2024-01-02,billing
T27800,27800,2024-02-07,product
T27806,27806,2024-02-03,technical
T27822,27822,2024-02-13,product
T27827,27827,2024-01-16,billing
T27828,27828,2024-02-14,technical
T27834,27834,2024-01-20,billing
T27855,27855,2024-01-28,technical
T27862,27862,2024-03-25,technical
T27872,27872,2024-01-18,product
T27881,27881,2024-01-26,billing
T27884,27884,2024-01-28,technical
T27889,27889,2024-01-29,product
T27901,27901,2024-03-30,billing
T27914,27914,2024-01-09,product
T27932,27932,2024-03-27,billing
T27933,27933,2024-02-22,technical
T27935,27935,2024-03-18,product
T27939,27939,2024-02-03,product
T27944,27944,2024-03-04,technical
T27955,27955,2024-01-16,billing
T27961,27961,2024-03-29,technical
T27963,27963,2024-01-16,product
T27985,27985,2024-02-28,technical
T27995,27995,2024-03-09,product
T28003,28003,2024-01-02,technical
T28028,28028,2024-02-23,billing
T28049,28049,2024-02-01,product
T28053,28053,2024-02-09,product
T28056,28056,2024-01-06,billing
T28084,28084,2024-01-07,technical
T28097,28097,2024-01-10,billing
T28150,28150,2024-01-02,technical
T28168,28168,2024-03-25,billing
T28171,28171,2024-02-19,billing
T28182,28182,2024-02-08,product
T28198,28198,2024-03-22,product
T28202,28202,2024-03-03,technical
T28210,28210,2024-02-08,billing
T28232,28232,2024-01-28,technical
T28240,28240,2024-02-09,billing
T28244,28244,2024-01-28,billing
T28250,28250,2024-03-23,product
T28273,28273,2024-01-31,billing
T28290,28290,2024-03-17,product
T28311,28311,2024-01-14,product
T28327,28327,2024-02-16,billing
T28335,28335,2024-03-14,billing
T28347,28347,2024-01-14,technical
T28348,28348,2024-03-24,technical
T28402,28402,2024-01-20,technical
T28417,28417,2024-01-30,product
T28421,28421,2024-01-03,product
T28432,28432,2024-03-30,product
T28436,28436,2024-01-14,product
T28437,28437,2024-02-16,product
T28438,28438,2024-03-07,product
T28442,28442,2024-03-01,billing
T28443,28443,2024-03-28,technical
T28444,28444,2024-02-12,technical
T28445,28445,2024-01-04,technical
T28447,28447,2024-02-26,billing
T28457,28457,2024-02-29,technical
T28458,28458,2024-02-17,product
T28465,28465,2024-01-14,billing
T28478,28478,2024-02-29,billing
T28483,28483,2024-01-06,technical
T28484,28484,2024-02-06,product
T28505,28505,2024-01-08,technical
T28513,28513,2024-03-04,billing
T28518,28518,2024-02-03,technical
T28559,28559,2024-01-05,billing
T28561,28561,2024-01-07,billing
T28571,28571,2024-01-13,billing
T28605,28605,2024-02-12,product
T28627,28627,2024-02-12,product
T28639,28639,2024-03-24,technical
T28640,28640,2024-02-08,technical
T28641,28641,2024-02-09,technical
T28650,28650,2024-03-05,product
T28659,28659,2024-01-08,technical
T28663,28663,2024-02-05,product
T28664,28664,2024-03-11,billing
T28666,28666,2024-02-21,billing
T28667,28667,2024-03-07,product
T28670,28670,2024-03-03,product
T28689,28689,2024-03-30,billing
T28691,28691,2024-01-14,product
T28702,28702,2024-01-12,billing
T28703,28703,2024-03-08,technical
T28715,28715,2024-01-28,billing
T28717,28717,2024-03-13,billing
T28721,28721,2024-01-17,technical
T28739,28739,2024-02-01,product
T28743,28743,2024-03-24,technical
T28745,28745,2024-01-08,billing
T28746,28746,2024-02-24,billing
T28749,28749,2024-03-26,billing
T28752,28752,2024-03-25,billing
T28758,28758,2024-02-21,billing
T28791,28791,2024-01-11,technical
T28793,28793,2024-02-08,billing
T28796,28796,2024-02-17,product
T28798,28798,2024-03-03,technical
T28802,28802,2024-03-27,technical
T28816,28816,2024-03-04,technical
T28817,28817,2024-03-17,billing
T28824,28824,2024-03-27,billing
T28840,28840,2024-02-07,technical
T28878,28878,2024-03-16,billing
T28917,28917,2024-03-21,product
T28922,28922,2024-02-16,product
T28923,28923,2024-02-25,billing
T28927,28927,2024-01-17,technical
T28931,28931,2024-03-28,billing
T28943,28943,2024-01-27,billing
T28956,28956,2024-03-19,billing
T28962,28962,2024-03-15,technical
T28975,28975,2024-02-11,product
T28977,28977,2024-02-18,billing
T28991,28991,2024-02-18,technical
T28999,28999,2024-02-22,technical
T29008,29008,2024-02-06,product
T29014,29014,2024-03-12,technical
T29020,29020,2024-03-07,technical
T29026,29026,2024-02-21,technical
T29036,29036,2024-01-17,product
T29052,29052,2024-01-07,billing
T29060,29060,2024-01-03,product
T29066,29066,2024-03-24,billing
T29071,29071,2024-02-25,technical
T29073,29073,2024-02-11,technical
T29078,29078,2024-02-11,billing
T29079,29079,2024-03-06,product
T29091,29091,2024-02-03,product
T29118,29118,2024-03-25,product
T29140,29140,2024-01-15,billing
T29165,29165,2024-03-12,technical
T29167,29167,2024-02-09,technical
T29169,29169,2024-03-08,technical
T29208,29208,2024-01-24,billing
T29214,29214,2024-03-14,technical
T29222,29222,2024-01-02,technical
T29223,29223,2024-02-01,product
T29238,29238,2024-03-24,technical
T29245,29245,2024-03-13,product
T29249,29249,2024-01-05,billing
T29287,29287,2024-02-14,product
T29303,29303,2024-01-20,technical
T29314,29314,2024-01-20,technical
T29317,29317,2024-01-03,product
T29327,29327,2024-03-05,technical
T29332,29332,2024-01-10,product
T29343,29343,2024-01-29,technical
T29344,29344,2024-02-21,product
T29349,29349,2024-01-06,product
T29366,29366,2024-01-12,billing
T29367,29367,2024-02-24,product
T29381,29381,2024-01-14,product
T29385,29385,2024-03-14,billing
T29407,29407,2024-01-27,technical
T29418,29418,2024-02-16,product
T29429,29429,2024-01-26,billing
T29430,29430,2024-01-28,billing
T29432,29432,2024-01-11,product
T29443,29443,2024-02-09,technical
T29453,29453,2024-03-21,billing
T29456,29456,2024-01-23,product
T29458,29458,2024-02-24,billing
T29482,29482,2024-01-24,technical
T29491,29491,2024-02-21,product
T29497,29497,2024-01-17,product
T29500,29500,2024-02-23,technical
T29503,29503,2024-01-15,technical
T29517,29517,2024-02-19,billing
T29530,29530,2024-02-21,product
T29537,29537,2024-02-05,billing
T29546,29546,2024-01-27,product
T29573,29573,2024-01-31,billing
T29575,29575,2024-01-19,product
T29577,29577,2024-02-22,technical
T29584,29584,2024-01-04,billing
T29608,29608,2024-03-27,product
T29610,29610,2024-03-20,product
T29613,29613,2024-02-16,billing
T29630,29630,2024-02-26,technical
T29642,29642,2024-02-22,technical
T29649,29649,2024-03-26,billing
T29650,29650,2024-01-11,billing
T29662,29662,2024-02-26,product
T29667,29667,2024-01-03,product
T29681,29681,2024-01-23,technical
T29686,29686,2024-03-25,technical
T29694,29694,2024-01-23,technical
T29696,29696,2024-01-29,billing
T29704,29704,2024-01-08,billing
T29708,29708,2024-01-20,billing
T29731,29731,2024-03-27,technical
T29739,29739,2024-03-27,technical
T29744,29744,2024-02-18,technical
T29764,29764,2024-01-15,technical
T29767,29767,2024-03-25,billing
T29776,29776,2024-01-06,product
T29791,29791,2024-01-26,billing
T29810,29810,2024-03-12,product
T29812,29812,2024-03-19,product
T29824,29824,2024-03-05,billing
T29848,29848,2024-03-16,billing
T29856,29856,2024-02-21,billing
T29862,29862,2024-03-10,technical
T29868,29868,2024-03-25,billing
T29886,29886,2024-01-29,technical
T29891,29891,2024-02-11,product
T29897,29897,2024-01-17,billing
T29899,29899,2024-01-02,technical
T29909,29909,2024-01-17,technical
T29918,29918,2024-01-10,technical
T29935,29935,2024-02-28,billing
T29936,29936,2024-01-05,product
T29942,29942,2024-02-27,billing
T29943,29943,2024-03-06,technical
T29951,29951,2024-01-17,product
T29954,29954,2024-03-19,product
T29985,29985,2024-01-15,product
T29992,29992,2024-03-01,product
T30005,30005,2024-02-19,technical
T30025,30025,2024-03-03,technical
T30027,30027,2024-01-06,product
T30046,30046,2024-02-01,product
T30047,30047,2024-03-05,product
T30061,30061,2024-01-27,product
T30070,30070,2024-01-11,technical
T30087,30087,2024-02-08,product
T30093,30093,2024-03-11,product
T30104,30104,2024-03-11,billing
T30112,30112,2024-02-24,technical
T30143,30143,2024-01-04,product
T30154,30154,2024-02-03,product
T30176,30176,2024-02-26,billing
T30179,30179,2024-02-16,product
T30183,30183,2024-03-16,product
T30186,30186,2024-02-22,product
T30192,30192,2024-02-23,billing
T30213,30213,2024-03-10,technical
T30214,30214,2024-03-15,billing
T30219,30219,2024-03-27,technical
T30225,30225,2024-03-11,billing
T30226,30226,2024-02-23,billing
T30244,30244,2024-01-05,product
T30246,30246,2024-03-22,technical
T30253,30253,2024-01-22,technical
T30254,30254,2024-01-11,technical
T30262,30262,2024-03-01,technical
T30282,30282,2024-02-05,product
T30296,30296,2024-02-13,product
T30300,30300,2024-01-08,billing
T30306,30306,2024-03-29,billing
T30309,30309,2024-01-09,product
T30314,30314,2024-02-16,billing
T30321,30321,2024-01-02,product
T30346,30346,2024-03-12,technical
T30349,30349,2024-02-11,billing
T30402,30402,2024-03-06,product
T30414,30414,2024-03-09,technical
T30437,30437,2024-02-29,technical
T30441,30441,2024-03-28,technical
T30444,30444,2024-01-21,product
T30455,30455,2024-01-29,product
T30459,30459,2024-01-27,product
T30465,30465,2024-02-22,technical
T30471,30471,2024-01-16,technical
T30477,30477,2024-03-03,technical
T30478,30478,2024-03-05,product
T30484,30484,2024-01-18,product
T30490,30490,2024-02-06,billing
T30492,30492,2024-01-20,technical
T30503,30503,2024-03-18,product
T30504,30504,2024-01-17,billing
T30508,30508,2024-02-28,billing
T30515,30515,2024-01-11,technical
T30553,30553,2024-03-18,technical
T30572,30572,2024-02-01,product
T30574,30574,2024-01-23,billing
T30580,30580,2024-01-18,technical
T30586,30586,2024-03-01,technical
T30602,30602,2024-02-04,billing
T30609,30609,2024-01-09,technical
T30617,30617,2024-01-07,billing
T30640,30640,2024-02-27,billing
T30641,30641,2024-01-25,technical
T30642,30642,2024-01-26,billing
T30643,30643,2024-03-12,billing
T30645,30645,2024-03-16,product
T30653,30653,2024-03-16,billing
T30669,30669,2024-01-18,technical
T30680,30680,2024-01-31,billing
T30681,30681,2024-01-21,billing
T30682,30682,2024-03-14,technical
T30684,30684,2024-01-06,billing
T30689,30689,2024-01-10,billing
T30711,30711,2024-02-06,billing
T30715,30715,2024-03-04,technical
T30724,30724,2024-01-20,product
T30732,30732,2024-01-10,product
T30734,30734,2024-03-06,billing
T30737,30737,2024-03-05,technical
T30738,30738,2024-03-09,technical
T30756,30756,2024-01-07,technical
T30762,30762,2024-03-24,technical
T30777,30777,2024-01-09,product
T30779,30779,2024-02-28,technical
T30798,30798,2024-03-19,product
T30811,30811,2024-02-15,billing
T30818,30818,2024-01-14,billing
T30824,30824,2024-01-21,technical
T30846,30846,2024-03-03,technical
T30848,30848,2024-02-09,product
T30878,30878,2024-03-21,billing
T30888,30888,2024-01-20,billing
T30895,30895,2024-03-02,technical
T30900,30900,2024-02-11,technical
T30901,30901,2024-02-22,product
T30907,30907,2024-03-07,technical
T30909,30909,2024-02-14,product
T30910,30910,2024-03-18,billing
T30920,30920,2024-02-07,technical
T30931,30931,2024-02-18,technical
T30959,30959,2024-03-01,technical
T30972,30972,2024-02-28,product
T30977,30977,2024-03-12,billing
T30984,30984,2024-01-28,billing
T30991,30991,2024-01-31,billing
T30997,30997,2024-02-05,technical
T31008,31008,2024-02-11,billing
T31011,31011,2024-03-02,billing
T31013,31013,2024-01-26,billing
T31028,31028,2024-02-23,technical
T31035,31035,2024-02-08,technical
T31036,31036,2024-03-23,product
T31039,31039,2024-03-07,product
T31048,31048,2024-02-18,product
T31053,31053,2024-03-30,product
T31061,31061,2024-02-11,billing
T31081,31081,2024-01-11,product
T31091,31091,2024-02-02,product
T31122,31122,2024-01-31,product
T31130,31130,2024-02-09,technical
T31141,31141,2024-02-06,billing
T31153,31153,2024-02-24,technical
T31162,31162,2024-03-23,billing
T31165,31165,2024-01-15,product
T31198,31198,2024-01-30,technical
T31210,31210,2024-01-19,billing
T31216,31216,2024-01-11,technical
T31219,31219,2024-03-19,technical
T31221,31221,2024-02-22,billing
T31235,31235,2024-02-20,billing
T31243,31243,2024-01-17,product
T31258,31258,2024-01-14,product
T31280,31280,2024-02-16,product
T31283,31283,2024-03-28,technical
T31303,31303,2024-02-13,product
T31343,31343,2024-02-19,billing
T31359,31359,2024-03-21,technical
T31364,31364,2024-01-10,billing
T31383,31383,2024-02-09,technical
T31387,31387,2024-02-16,billing
T31394,31394,2024-02-02,billing
T31399,31399,2024-03-19,product
T31410,31410,2024-03-18,product
T31416,31416,2024-03-01,technical
T31451,31451,2024-01-07,product
T31459,31459,2024-03-20,technical
T31465,31465,2024-02-23,billing
T31470,31470,2024-02-16,technical
T31490,31490,2024-01-27,billing
T31511,31511,2024-01-21,billing
T31533,31533,2024-01-07,billing
T31538,31538,2024-01-21,technical
T31547,31547,2024-02-23,technical
T31568,31568,2024-01-04,product
T31586,31586,2024-01-13,product
T31604,31604,2024-01-12,billing
T31605,31605,2024-03-09,billing
T31607,31607,2024-03-01,technical
T31609,31609,2024-02-29,product
T31617,31617,2024-03-15,technical
T31635,31635,2024-01-23,technical
T31652,31652,2024-03-09,technical
T31665,31665,2024-02-16,billing
T31678,31678,2024-02-06,billing
T31698,31698,2024-01-02,product
T31699,31699,2024-03-02,billing
T31711,31711,2024-03-30,billing
T31728,31728,2024-02-06,technical
T31729,31729,2024-02-02,billing
T31744,31744,2024-01-17,technical
T31785,31785,2024-02-15,product
T31786,31786,2024-03-07,billing
T31801,31801,2024-01-05,product
T31807,31807,2024-03-12,billing
T31831,31831,2024-03-07,technical
T31853,31853,2024-03-04,billing
T31860,31860,2024-02-05,technical
T31861,31861,2024-02-28,product
T31877,31877,2024-03-25,technical
T31882,31882,2024-01-08,technical
T31884,31884,2024-01-15,product
T31887,31887,2024-03-06,product
T31900,31900,2024-01-13,technical
T31918,31918,2024-01-03,billing
T31949,31949,2024-03-29,technical
T31952,31952,2024-03-06,technical
T31954,31954,2024-03-24,billing
T31958,31958,2024-02-23,technical
T31988,31988,2024-02-21,technical
T32003,32003,2024-02-07,product
T32015,32015,2024-01-17,billing
T32023,32023,2024-03-04,billing
T32033,32033,2024-01-03,product
T32038,32038,2024-01-05,billing
T32063,32063,2024-01-08,billing
T32071,32071,2024-03-14,product
T32079,32079,2024-02-06,technical
T32086,32086,2024-01-03,technical
T32092,32092,2024-02-19,technical
T32126,32126,2024-02-01,product
T32134,32134,2024-01-27,product
T32166,32166,2024-03-08,billing
T32178,32178,2024-03-16,technical
T32197,32197,2024-03-12,product
T32208,32208,2024-02-04,product
T32249,32249,2024-03-30,product
T32252,32252,2024-01-25,billing
T32276,32276,2024-01-07,product
T32302,32302,2024-01-22,technical
T32332,32332,2024-03-07,product
T32336,32336,2024-01-27,product
T32343,32343,2024-01-09,billing
T32352,32352,2024-01-05,technical
T32375,32375,2024-02-17,technical
T32405,32405,2024-02-06,technical
T32415,32415,2024-01-15,product
T32450,32450,2024-03-15,billing
T32466,32466,2024-02-21,technical
T32468,32468,2024-01-28,product
T32473,32473,2024-03-29,billing
T32479,32479,2024-03-28,technical
T32512,32512,2024-01-05,billing
T32528,32528,2024-01-10,billing
T32538,32538,2024-02-10,product
T32540,32540,2024-01-13,billing
T32549,32549,2024-02-23,product
T32552,32552,2024-03-13,technical
T32558,32558,2024-01-14,technical
T32575,32575,2024-02-01,billing
T32587,32587,2024-01-07,technical
T32589,32589,2024-03-09,product
T32601,32601,2024-01-23,product
T32655,32655,2024-01-10,product
T32656,32656,2024-01-31,billing
T32660,32660,2024-03-20,billing
T32665,32665,2024-01-16,billing
T32668,32668,2024-01-29,product
T32670,32670,2024-03-15,product
T32688,32688,2024-02-16,product
T32693,32693,2024-03-05,product
T32699,32699,2024-03-11,billing
T32706,32706,2024-03-14,billing
T32717,32717,2024-03-19,billing
T32747,32747,2024-02-02,billing
T32764,32764,2024-02-20,product
T32765,32765,2024-02-01,product
T32766,32766,2024-03-30,technical
T32771,32771,2024-01-16,technical
T32784,32784,2024-03-05,technical
T32792,32792,2024-03-01,product
T32815,32815,2024-02-03,billing
T32817,32817,2024-03-13,billing
T32818,32818,2024-01-30,billing
T32835,32835,2024-03-15,product
T32867,32867,2024-02-03,technical
T32868,32868,2024-01-12,billing
T32877,32877,2024-03-27,technical
T32880,32880,2024-01-29,technical
T32911,32911,2024-01-24,product
