order_id,user_id,order_date,revenue,plan_type,is_refund
O35801,35801,2024-01-23,49.0,Basic,0
O35806,35806,2024-01-09,269.1,Enterprise,0
O35816,35816,2024-01-10,89.1,Pro,0
O35817,35817,2024-01-09,89.1,Pro,0
O35819,35819,2024-01-23,299.0,Enterprise,0
O35823,35823,2024-01-24,44.1,Basic,0
O35826,35826,2024-01-12,299.0,Enterprise,0
O35839,35839,2024-01-04,299.0,Enterprise,0
O35846,35846,2024-01-23,49.0,Basic,0
O35847,35847,2024-01-02,99.0,Pro,0
O35849,35849,2024-01-11,299.0,Enterprise,0
O35857,35857,2024-01-16,49.0,Basic,0
O35859,35859,2024-01-21,299.0,Enterprise,0
O35864,35864,2024-01-10,99.0,Pro,0
O35866,35866,2024-01-21,269.1,Enterprise,0
O35873,35873,2024-01-12,299.0,Enterprise,0
O35879,35879,2024-01-07,299.0,Enterprise,0
O35888,35888,2024-01-07,99.0,Pro,0
O35898,35898,2024-01-16,44.1,Basic,0
O35901,35901,2024-01-14,99.0,Pro,0
O35914,35914,2024-01-13,99.0,Pro,0
O35918,35918,2024-01-05,99.0,Pro,0
O35922,35922,2024-01-15,89.1,Pro,0
O35930,35930,2024-01-25,99.0,Pro,0
O35952,35952,2024-01-21,89.1,Pro,0
O35958,35958,2024-01-21,44.1,Basic,0
O35964,35964,2024-01-15,89.1,Pro,0
O35968,35968,2024-01-09,269.1,Enterprise,0
O35972,35972,2024-01-08,299.0,Enterprise,0
O35980,35980,2024-01-11,49.0,Basic,1
O35984,35984,2024-01-20,269.1,Enterprise,0
O35990,35990,2024-01-09,44.1,Basic,0
O35994,35994,2024-01-25,49.0,Basic,0
O35995,35995,2024-01-15,299.0,Enterprise,0
O36003,36003,2024-01-19,269.1,Enterprise,0
O36014,36014,2024-01-16,89.1,Pro,0
O36024,36024,2024-01-07,89.1,Pro,0
O36029,36029,2024-01-14,49.0,Basic,0
O36031,36031,2024-01-23,299.0,Enterprise,0
O36033,36033,2024-01-09,299.0,Enterprise,0
O36056,36056,2024-01-03,89.1,Pro,0
O36057,36057,2024-01-04,299.0,Enterprise,0
O36068,36068,2024-01-21,44.1,Basic,0
O36076,36076,2024-01-22,44.1,Basic,0
O36083,36083,2024-01-24,49.0,Basic,0
O36111,36111,2024-01-16,44.1,Basic,0
O36115,36115,2024-01-04,44.1,Basic,0
O36122,36122,2024-01-08,89.1,Pro,0
O36124,36124,2024-01-07,49.0,Basic,0
O36131,36131,2024-01-22,44.1,Basic,0
O36140,36140,2024-01-03,89.1,Pro,0
O36159,36159,2024-01-20,44.1,Basic,0
O36166,36166,2024-01-09,269.1,Enterprise,0
O36168,36168,2024-01-18,269.1,Enterprise,0
O36188,36188,2024-01-19,49.0,Basic,0
O36193,36193,2024-01-24,269.1,Enterprise,0
O36194,36194,2024-01-16,44.1,Basic,0
O36195,36195,2024-01-18,99.0,Pro,0
O36208,36208,2024-01-19,44.1,Basic,0
O36218,36218,2024-01-20,269.1,Enterprise,0
O36222,36222,2024-01-18,44.1,Basic,0
O36234,36234,2024-01-17,49.0,Basic,0
O36243,36243,2024-01-10,99.0,Pro,0
O36246,36246,2024-01-16,299.0,Enterprise,0
O36270,36270,2024-01-15,89.1,Pro,0
O36271,36271,2024-01-04,89.1,Pro,0
O36277,36277,2024-01-10,44.1,Basic,0
O36278,36278,2024-01-18,269.1,Enterprise,0
O36297,36297,2024-01-09,89.1,Pro,0
O36306,36306,2024-01-05,44.1,Basic,0
O36310,36310,2024-01-19,269.1,Enterprise,0
O36325,36325,2024-01-17,299.0,Enterprise,0
O36343,36343,2024-01-20,89.1,Pro,0
O36344,36344,2024-01-20,89.1,Pro,0
O36346,36346,2024-01-19,89.1,Pro,1
O36348,36348,2024-01-03,44.1,Basic,0
O36349,36349,2024-01-23,49.0,Basic,0
O36354,36354,2024-01-17,269.1,Enterprise,0
O36361,36361,2024-01-06,269.1,Enterprise,0
O36374,36374,2024-01-04,299.0,Enterprise,0
O36375,36375,2024-01-18,299.0,Enterprise,0
O36378,36378,2024-01-16,299.0,Enterprise,0
O36387,36387,2024-01-11,49.0,Basic,0
O36389,36389,2024-01-08,99.0,Pro,0
O36405,36405,2024-01-14,49.0,Basic,0
O36416,36416,2024-01-04,89.1,Pro,0
O36420,36420,2024-01-20,269.1,Enterprise,0
O36431,36431,2024-01-15,89.1,Pro,1
O36435,36435,2024-01-03,269.1,Enterprise,0
O36437,36437,2024-01-15,44.1,Basic,0
O36438,36438,2024-01-06,89.1,Pro,0
O36443,36443,2024-01-24,44.1,Basic,0
O36453,36453,2024-01-25,49.0,Basic,0
O36488,36488,2024-01-07,89.1,Pro,0
O36498,36498,2024-01-17,89.1,Pro,0
O36502,36502,2024-01-17,299.0,Enterprise,0
O36520,36520,2024-01-08,89.1,Pro,0
O36530,36530,2024-01-19,99.0,Pro,0
O36555,36555,2024-01-11,89.1,Pro,0
O36557,36557,2024-01-25,89.1,Pro,0
O36563,36563,2024-01-11,269.1,Enterprise,0
O36566,36566,2024-01-25,89.1,Pro,0
O36575,36575,2024-01-16,269.1,Enterprise,0
O36579,36579,2024-01-21,44.1,Basic,0
O36580,36580,2024-01-08,89.1,Pro,0
O36586,36586,2024-01-08,299.0,Enterprise,0
O36591,36591,2024-01-19,49.0,Basic,0
O36601,36601,2024-01-13,299.0,Enterprise,0
O36610,36610,2024-01-19,49.0,Basic,0
O36612,36612,2024-01-09,89.1,Pro,0
O36616,36616,2024-01-04,269.1,Enterprise,0
O36617,36617,2024-01-04,49.0,Basic,0
O36619,36619,2024-01-12,99.0,Pro,0
O36634,36634,2024-01-10,299.0,Enterprise,0
O36636,36636,2024-01-15,44.1,Basic,0
O36643,36643,2024-01-16,299.0,Enterprise,0
O36644,36644,2024-01-13,269.1,Enterprise,0
O36652,36652,2024-01-03,44.1,Basic,0
O36655,36655,2024-01-08,49.0,Basic,0
O36658,36658,2024-01-20,99.0,Pro,0
O36659,36659,2024-01-10,99.0,Pro,0
O36664,36664,2024-01-23,269.1,Enterprise,0
O36671,36671,2024-01-18,299.0,Enterprise,0
O36676,36676,2024-01-07,269.1,Enterprise,0
O36677,36677,2024-01-21,49.0,Basic,0
O36683,36683,2024-01-19,269.1,Enterprise,0
O36685,36685,2024-01-05,99.0,Pro,0
O36687,36687,2024-01-07,299.0,Enterprise,0
O36695,36695,2024-01-10,269.1,Enterprise,0
O36696,36696,2024-01-16,49.0,Basic,0
O36699,36699,2024-01-06,49.0,Basic,0
O36704,36704,2024-01-08,269.1,Enterprise,0
O36708,36708,2024-01-22,99.0,Pro,0
O36720,36720,2024-01-18,89.1,Pro,1
O36729,36729,2024-01-05,89.1,Pro,1
O36735,36735,2024-01-16,89.1,Pro,0
O36740,36740,2024-01-22,269.1,Enterprise,0
O36754,36754,2024-01-14,44.1,Basic,0
O36755,36755,2024-01-18,269.1,Enterprise,0
O36756,36756,2024-01-12,89.1,Pro,0
O36758,36758,2024-01-17,49.0,Basic,0
O36766,36766,2024-01-09,269.1,Enterprise,0
O36770,36770,2024-01-02,89.1,Pro,0
O36779,36779,2024-01-06,299.0,Enterprise,0
O36780,36780,2024-01-14,299.0,Enterprise,0
O36783,36783,2024-01-07,299.0,Enterprise,0
O36786,36786,2024-01-24,44.1,Basic,0
O36799,36799,2024-01-08,89.1,Pro,0
O36802,36802,2024-01-06,269.1,Enterprise,0
O36807,36807,2024-01-11,44.1,Basic,0
O36808,36808,2024-01-06,89.1,Pro,0
O36809,36809,2024-01-06,89.1,Pro,0
O36816,36816,2024-01-20,89.1,Pro,0
O36826,36826,2024-01-06,299.0,Enterprise,0
O36835,36835,2024-01-21,89.1,Pro,0
O36836,36836,2024-01-03,99.0,Pro,0
O36841,36841,2024-01-11,269.1,Enterprise,0
O36845,36845,2024-01-19,49.0,Basic,0
O36849,36849,2024-01-12,44.1,Basic,0
O36855,36855,2024-01-13,44.1,Basic,0
O36863,36863,2024-01-09,99.0,Pro,0
O36874,36874,2024-01-06,44.1,Basic,0
O36876,36876,2024-01-06,269.1,Enterprise,0
O36883,36883,2024-01-16,99.0,Pro,0
O36884,36884,2024-01-22,99.0,Pro,0
O36894,36894,2024-01-07,44.1,Basic,0
O36896,36896,2024-01-09,299.0,Enterprise,0
O36898,36898,2024-01-03,269.1,Enterprise,0
O36904,36904,2024-01-10,299.0,Enterprise,0
O36905,36905,2024-01-15,44.1,Basic,1
O36906,36906,2024-01-19,89.1,Pro,0
O36915,36915,2024-01-19,99.0,Pro,0
O36919,36919,2024-01-09,89.1,Pro,0
O36921,36921,2024-01-23,44.1,Basic,0
O36939,36939,2024-01-21,44.1,Basic,0
O36948,36948,2024-01-21,89.1,Pro,0
O36951,36951,2024-01-24,269.1,Enterprise,0
O36966,36966,2024-01-09,89.1,Pro,0
O36967,36967,2024-01-11,89.1,Pro,0
O36968,36968,2024-01-12,89.1,Pro,0
O36973,36973,2024-01-04,89.1,Pro,0
O36978,36978,2024-01-08,299.0,Enterprise,0
O36981,36981,2024-01-06,49.0,Basic,0
O36985,36985,2024-01-19,99.0,Pro,0
O36987,36987,2024-01-19,89.1,Pro,0
O36988,36988,2024-01-10,49.0,Basic,0
O36997,36997,2024-01-14,299.0,Enterprise,0
O36998,36998,2024-01-15,299.0,Enterprise,0
O37011,37011,2024-01-19,49.0,Basic,0
O37017,37017,2024-01-10,269.1,Enterprise,1
O37024,37024,2024-01-17,99.0,Pro,0
O37027,37027,2024-01-10,49.0,Basic,1
O37029,37029,2024-01-12,99.0,Pro,0
O37030,37030,2024-01-11,269.1,Enterprise,0
O37050,37050,2024-01-13,89.1,Pro,0
O37055,37055,2024-01-16,89.1,Pro,0
O37069,37069,2024-01-21,89.1,Pro,0
O37072,37072,2024-01-11,44.1,Basic,0
O37076,37076,2024-01-17,89.1,Pro,0
O37095,37095,2024-01-12,89.1,Pro,0
O37098,37098,2024-01-15,99.0,Pro,0
O37109,37109,2024-01-18,44.1,Basic,0
O37110,37110,2024-01-04,299.0,Enterprise,0
O37115,37115,2024-01-16,99.0,Pro,0
O37119,37119,2024-01-12,99.0,Pro,0
O37122,37122,2024-01-10,89.1,Pro,0
O37123,37123,2024-01-21,269.1,Enterprise,0
O37139,37139,2024-01-21,269.1,Enterprise,0
O37142,37142,2024-01-16,269.1,Enterprise,0
O37158,37158,2024-01-13,299.0,Enterprise,0
O37159,37159,2024-01-20,89.1,Pro,0
O37164,37164,2024-01-10,44.1,Basic,0
O37167,37167,2024-01-16,299.0,Enterprise,0
O37168,37168,2024-01-11,99.0,Pro,0
O37173,37173,2024-01-08,89.1,Pro,0
O37175,37175,2024-01-08,44.1,Basic,0
O37182,37182,2024-01-10,299.0,Enterprise,0
O37187,37187,2024-01-20,299.0,Enterprise,0
O37201,37201,2024-01-08,44.1,Basic,0
O37202,37202,2024-01-16,89.1,Pro,1
O37205,37205,2024-01-14,299.0,Enterprise,0
O37206,37206,2024-01-17,99.0,Pro,0
O37213,37213,2024-01-06,89.1,Pro,0
O37231,37231,2024-01-15,89.1,Pro,0
O37233,37233,2024-01-18,49.0,Basic,0
O37242,37242,2024-01-05,269.1,Enterprise,0
O37250,37250,2024-01-13,44.1,Basic,0
O37274,37274,2024-01-18,49.0,Basic,0
O37285,37285,2024-01-14,49.0,Basic,0
O37306,37306,2024-01-15,49.0,Basic,0
O37307,37307,2024-01-20,44.1,Basic,0
O37308,37308,2024-01-13,269.1,Enterprise,0
O37318,37318,2024-01-14,269.1,Enterprise,0
O37328,37328,2024-01-09,49.0,Basic,0
O37329,37329,2024-01-19,49.0,Basic,0
O37331,37331,2024-01-13,269.1,Enterprise,0
O37335,37335,2024-01-10,89.1,Pro,0
O37338,37338,2024-01-09,44.1,Basic,0
O37339,37339,2024-01-13,44.1,Basic,0
O37343,37343,2024-01-06,299.0,Enterprise,0
O37345,37345,2024-01-06,89.1,Pro,0
O37349,37349,2024-01-18,99.0,Pro,0
O37351,37351,2024-01-20,269.1,Enterprise,1
O37356,37356,2024-01-13,49.0,Basic,0
O37357,37357,2024-01-10,99.0,Pro,0
O37363,37363,2024-01-13,49.0,Basic,0
O37371,37371,2024-01-08,49.0,Basic,0
O37378,37378,2024-01-14,99.0,Pro,0
O37388,37388,2024-01-19,269.1,Enterprise,0
O37397,37397,2024-01-25,44.1,Basic,0
O37398,37398,2024-01-11,49.0,Basic,0
O37405,37405,2024-01-08,44.1,Basic,0
O37409,37409,2024-01-14,99.0,Pro,0
O37411,37411,2024-01-21,299.0,Enterprise,0
O37413,37413,2024-01-15,89.1,Pro,0
O37429,37429,2024-01-03,89.1,Pro,0
O37433,37433,2024-01-24,269.1,Enterprise,0
O37435,37435,2024-01-14,299.0,Enterprise,0
O37436,37436,2024-01-13,299.0,Enterprise,0
O37463,37463,2024-01-17,99.0,Pro,0
O37474,37474,2024-01-11,99.0,Pro,0
O37483,37483,2024-01-20,49.0,Basic,0
O37489,37489,2024-01-08,49.0,Basic,0
O37503,37503,2024-01-14,44.1,Basic,0
O37506,37506,2024-01-08,269.1,Enterprise,0
O37512,37512,2024-01-12,299.0,Enterprise,0
O37518,37518,2024-01-06,44.1,Basic,0
O37520,37520,2024-01-23,49.0,Basic,0
O37522,37522,2024-01-23,44.1,Basic,0
O37525,37525,2024-01-16,269.1,Enterprise,0
O37548,37548,2024-01-12,89.1,Pro,0
O37567,37567,2024-01-13,44.1,Basic,0
O37572,37572,2024-01-12,44.1,Basic,0
O37577,37577,2024-01-07,49.0,Basic,0
O37579,37579,2024-01-10,299.0,Enterprise,0
O37581,37581,2024-01-18,269.1,Enterprise,0
O37586,37586,2024-01-12,269.1,Enterprise,0
O37588,37588,2024-01-11,299.0,Enterprise,0
O37589,37589,2024-01-13,89.1,Pro,1
O37590,37590,2024-01-14,99.0,Pro,0
O37596,37596,2024-01-09,49.0,Basic,0
O37597,37597,2024-01-06,44.1,Basic,0
O37600,37600,2024-01-23,49.0,Basic,0
O37607,37607,2024-01-17,99.0,Pro,0
O37611,37611,2024-01-11,49.0,Basic,0
O37614,37614,2024-01-12,269.1,Enterprise,0
O37615,37615,2024-01-08,44.1,Basic,0
O37616,37616,2024-01-09,89.1,Pro,0
O37624,37624,2024-01-19,299.0,Enterprise,0
O37631,37631,2024-01-21,269.1,Enterprise,0
O37632,37632,2024-01-07,89.1,Pro,0
O37663,37663,2024-01-07,299.0,Enterprise,0
O37668,37668,2024-01-08,89.1,Pro,0
O37670,37670,2024-01-07,299.0,Enterprise,0
O37679,37679,2024-01-19,44.1,Basic,0
O37685,37685,2024-01-11,44.1,Basic,0
O37688,37688,2024-01-10,44.1,Basic,0
O37698,37698,2024-01-04,89.1,Pro,0
O37700,37700,2024-01-21,269.1,Enterprise,0
O37706,37706,2024-01-20,44.1,Basic,0
O37709,37709,2024-01-11,299.0,Enterprise,0
O37713,37713,2024-01-24,269.1,Enterprise,0
O37723,37723,2024-01-12,269.1,Enterprise,0
O37731,37731,2024-01-26,89.1,Pro,0
O37736,37736,2024-01-09,44.1,Basic,0
O37739,37739,2024-01-19,99.0,Pro,0
O37754,37754,2024-01-09,49.0,Basic,0
O37758,37758,2024-01-10,89.1,Pro,0
O37765,37765,2024-01-10,299.0,Enterprise,0
O37785,37785,2024-01-08,49.0,Basic,0
O37807,37807,2024-01-20,44.1,Basic,0
O37817,37817,2024-01-06,44.1,Basic,0
O37818,37818,2024-01-05,44.1,Basic,0
O37820,37820,2024-01-10,44.1,Basic,0
O37824,37824,2024-01-20,299.0,Enterprise,0
O37827,37827,2024-01-14,44.1,Basic,0
O37833,37833,2024-01-19,299.0,Enterprise,0
O37835,37835,2024-01-19,269.1,Enterprise,0
O37857,37857,2024-01-21,269.1,Enterprise,0
O37877,37877,2024-01-17,44.1,Basic,0
O37878,37878,2024-01-21,49.0,Basic,0
O37882,37882,2024-01-04,89.1,Pro,0
O37903,37903,2024-01-15,49.0,Basic,0
O37905,37905,2024-01-06,49.0,Basic,0
O37912,37912,2024-01-10,44.1,Basic,0
O37918,37918,2024-01-21,49.0,Basic,0
O37919,37919,2024-01-08,44.1,Basic,0
O37927,37927,2024-01-14,99.0,Pro,0
O37943,37943,2024-01-10,49.0,Basic,0
O37945,37945,2024-01-24,89.1,Pro,0
O37950,37950,2024-01-11,269.1,Enterprise,0
O37961,37961,2024-01-10,99.0,Pro,1
O37965,37965,2024-01-08,299.0,Enterprise,0
O37967,37967,2024-01-17,44.1,Basic,0
O37979,37979,2024-01-08,269.1,Enterprise,0
O37986,37986,2024-01-16,89.1,Pro,0
O37993,37993,2024-01-10,269.1,Enterprise,0
O37999,37999,2024-01-12,269.1,Enterprise,0
O38001,38001,2024-01-07,89.1,Pro,0
O38011,38011,2024-01-17,99.0,Pro,0
O38013,38013,2024-01-15,44.1,Basic,0
O38014,38014,2024-01-12,99.0,Pro,0
O38017,38017,2024-01-15,299.0,Enterprise,0
O38034,38034,2024-01-18,89.1,Pro,0
O38046,38046,2024-01-14,49.0,Basic,0
O38055,38055,2024-01-14,299.0,Enterprise,0
O38058,38058,2024-01-23,49.0,Basic,0
O38067,38067,2024-01-18,44.1,Basic,0
O38071,38071,2024-01-17,44.1,Basic,0
O38076,38076,2024-01-08,44.1,Basic,0
O38087,38087,2024-01-13,89.1,Pro,0
O38089,38089,2024-01-18,44.1,Basic,0
O38099,38099,2024-01-08,89.1,Pro,0
O38104,38104,2024-01-12,89.1,Pro,0
O38122,38122,2024-01-08,44.1,Basic,0
O38123,38123,2024-01-14,44.1,Basic,0
O38129,38129,2024-01-24,44.1,Basic,0
O38137,38137,2024-01-07,44.1,Basic,0
O38144,38144,2024-01-02,99.0,Pro,0
O38148,38148,2024-01-25,49.0,Basic,0
O38154,38154,2024-01-10,49.0,Basic,0
O38156,38156,2024-01-19,44.1,Basic,0
O38160,38160,2024-01-19,269.1,Enterprise,0
O38161,38161,2024-01-21,299.0,Enterprise,0
O38168,38168,2024-01-10,99.0,Pro,0
O38169,38169,2024-01-15,44.1,Basic,0
O38176,38176,2024-01-15,269.1,Enterprise,0
O38182,38182,2024-01-08,99.0,Pro,0
O38184,38184,2024-01-15,44.1,Basic,0
O38195,38195,2024-01-12,299.0,Enterprise,0
O38206,38206,2024-01-09,44.1,Basic,1
O38214,38214,2024-01-08,269.1,Enterprise,0
O38216,38216,2024-01-15,44.1,Basic,0
O38231,38231,2024-01-07,49.0,Basic,0
O38240,38240,2024-01-10,49.0,Basic,0
O38241,38241,2024-01-10,89.1,Pro,0
O38251,38251,2024-01-15,99.0,Pro,0
O38253,38253,2024-01-13,99.0,Pro,0
O38261,38261,2024-01-19,269.1,Enterprise,0
O38272,38272,2024-01-03,49.0,Basic,0
O38280,38280,2024-01-12,269.1,Enterprise,0
O38285,38285,2024-01-08,89.1,Pro,0
O38295,38295,2024-01-23,89.1,Pro,0
O38296,38296,2024-01-23,49.0,Basic,0
O38298,38298,2024-01-24,99.0,Pro,0
O38306,38306,2024-01-08,44.1,Basic,0
O38314,38314,2024-01-15,89.1,Pro,0
O38319,38319,2024-01-14,99.0,Pro,0
O38328,38328,2024-01-23,89.1,Pro,0
O38347,38347,2024-01-21,49.0,Basic,0
O38348,38348,2024-01-10,269.1,Enterprise,0
O38351,38351,2024-01-08,299.0,Enterprise,0
O38355,38355,2024-01-06,99.0,Pro,0
O38359,38359,2024-01-09,49.0,Basic,0
O38361,38361,2024-01-13,49.0,Basic,0
O38363,38363,2024-01-19,89.1,Pro,0
O38368,38368,2024-01-17,89.1,Pro,0
O38372,38372,2024-01-09,49.0,Basic,0
O38379,38379,2024-01-20,269.1,Enterprise,0
O38380,38380,2024-01-08,299.0,Enterprise,0
O38384,38384,2024-01-12,49.0,Basic,0
O38399,38399,2024-01-22,299.0,Enterprise,0
O38402,38402,2024-01-16,49.0,Basic,0
O38412,38412,2024-01-13,44.1,Basic,0
O38422,38422,2024-01-09,89.1,Pro,0
O38440,38440,2024-01-10,49.0,Basic,0
O38447,38447,2024-01-11,89.1,Pro,1
O38454,38454,2024-01-19,44.1,Basic,0
O38458,38458,2024-01-16,89.1,Pro,0
O38464,38464,2024-01-15,299.0,Enterprise,0
O38473,38473,2024-01-10,299.0,Enterprise,0
O38477,38477,2024-01-14,44.1,Basic,0
O38478,38478,2024-01-03,89.1,Pro,0
O38479,38479,2024-01-05,299.0,Enterprise,0
O38484,38484,2024-01-15,299.0,Enterprise,0
O38490,38490,2024-01-14,49.0,Basic,0
O38498,38498,2024-01-19,299.0,Enterprise,0
O38510,38510,2024-01-12,99.0,Pro,0
O38512,38512,2024-01-10,44.1,Basic,0
O38519,38519,2024-01-07,269.1,Enterprise,0
O38529,38529,2024-01-12,89.1,Pro,0
O38545,38545,2024-01-09,99.0,Pro,0
O38550,38550,2024-01-16,89.1,Pro,0
O38554,38554,2024-01-20,299.0,Enterprise,0
O38564,38564,2024-01-15,89.1,Pro,0
O38576,38576,2024-01-21,44.1,Basic,0
O38588,38588,2024-01-20,99.0,Pro,0
O38596,38596,2024-01-20,89.1,Pro,0
O38598,38598,2024-01-12,44.1,Basic,0
O38609,38609,2024-01-07,99.0,Pro,0
O38610,38610,2024-01-22,269.1,Enterprise,0
O38614,38614,2024-01-19,44.1,Basic,0
O38632,38632,2024-01-22,269.1,Enterprise,0
O38659,38659,2024-01-08,269.1,Enterprise,0
O38663,38663,2024-01-19,49.0,Basic,0
O38668,38668,2024-01-19,49.0,Basic,0
O38671,38671,2024-01-17,299.0,Enterprise,0
O38678,38678,2024-01-04,299.0,Enterprise,0
O38689,38689,2024-01-10,49.0,Basic,0
O38699,38699,2024-01-11,99.0,Pro,0
O38700,38700,2024-01-15,44.1,Basic,0
O38722,38722,2024-01-18,89.1,Pro,0
O38725,38725,2024-01-19,299.0,Enterprise,0
O38735,38735,2024-01-18,99.0,Pro,0
O38743,38743,2024-01-15,269.1,Enterprise,0
O38747,38747,2024-01-20,99.0,Pro,0
O38749,38749,2024-01-12,49.0,Basic,0
O38750,38750,2024-01-14,89.1,Pro,0
O38754,38754,2024-01-21,44.1,Basic,0
O38756,38756,2024-01-19,99.0,Pro,0
O38769,38769,2024-01-19,299.0,Enterprise,0
O38771,38771,2024-01-04,269.1,Enterprise,0
O38774,38774,2024-01-11,44.1,Basic,0
O38777,38777,2024-01-19,99.0,Pro,0
O38781,38781,2024-01-19,99.0,Pro,0
O38790,38790,2024-01-16,99.0,Pro,0
O38801,38801,2024-01-19,44.1,Basic,0
O38804,38804,2024-01-18,89.1,Pro,0
O38809,38809,2024-01-19,299.0,Enterprise,0
O38811,38811,2024-01-18,44.1,Basic,0
O38813,38813,2024-01-21,89.1,Pro,0
O38814,38814,2024-01-12,89.1,Pro,0
O38823,38823,2024-01-15,299.0,Enterprise,0
O38830,38830,2024-01-05,99.0,Pro,0
O38836,38836,2024-01-12,269.1,Enterprise,0
O38843,38843,2024-01-15,89.1,Pro,0
O38845,38845,2024-01-09,89.1,Pro,0
O38853,38853,2024-01-11,44.1,Basic,0
O38865,38865,2024-01-12,89.1,Pro,0
O38874,38874,2024-01-21,269.1,Enterprise,0
O38877,38877,2024-01-17,99.0,Pro,0
O38879,38879,2024-01-07,44.1,Basic,0
O38880,38880,2024-01-18,89.1,Pro,0
O38910,38910,2024-01-21,99.0,Pro,1
O38920,38920,2024-01-07,89.1,Pro,0
O38931,38931,2024-01-19,44.1,Basic,0
O38933,38933,2024-01-12,299.0,Enterprise,0
O38941,38941,2024-01-06,299.0,Enterprise,0
O38951,38951,2024-01-09,49.0,Basic,0
O38954,38954,2024-01-19,299.0,Enterprise,0
O38957,38957,2024-01-16,99.0,Pro,0
O38964,38964,2024-01-15,89.1,Pro,0
O38966,38966,2024-01-14,89.1,Pro,0
O38968,38968,2024-01-03,269.1,Enterprise,0
O38977,38977,2024-01-23,299.0,Enterprise,0
O38980,38980,2024-01-17,89.1,Pro,0
O38989,38989,2024-01-20,44.1,Basic,0
O38993,38993,2024-01-13,299.0,Enterprise,0
O38997,38997,2024-01-12,299.0,Enterprise,0
O38998,38998,2024-01-14,89.1,Pro,0
O39004,39004,2024-01-05,99.0,Pro,0
O39007,39007,2024-01-24,44.1,Basic,0
O39014,39014,2024-01-23,89.1,Pro,0
O39020,39020,2024-01-08,49.0,Basic,0
O39023,39023,2024-01-05,44.1,Basic,0
O39043,39043,2024-01-09,269.1,Enterprise,0
O39050,39050,2024-01-19,99.0,Pro,0
O39063,39063,2024-01-12,299.0,Enterprise,0
O39065,39065,2024-01-17,299.0,Enterprise,0
O39077,39077,2024-01-02,49.0,Basic,0
O39082,39082,2024-01-15,269.1,Enterprise,0
O39083,39083,2024-01-12,44.1,Basic,0
O39096,39096,2024-01-11,89.1,Pro,0
O39097,39097,2024-01-08,44.1,Basic,0
O39099,39099,2024-01-18,99.0,Pro,0
O39103,39103,2024-01-18,299.0,Enterprise,0
O39104,39104,2024-01-05,99.0,Pro,0
O39106,39106,2024-01-15,99.0,Pro,1
O39111,39111,2024-01-08,99.0,Pro,0
O39116,39116,2024-01-16,299.0,Enterprise,0
O39137,39137,2024-01-16,89.1,Pro,0
O39147,39147,2024-01-17,99.0,Pro,0
O39152,39152,2024-01-14,49.0,Basic,1
O39153,39153,2024-01-18,299.0,Enterprise,0
O39166,39166,2024-01-09,49.0,Basic,0
O39174,39174,2024-01-18,269.1,Enterprise,0
O39178,39178,2024-01-11,299.0,Enterprise,0
O39181,39181,2024-01-24,44.1,Basic,0
O39187,39187,2024-01-24,299.0,Enterprise,0
O39193,39193,2024-01-20,44.1,Basic,0
O39209,39209,2024-01-24,49.0,Basic,0
O39210,39210,2024-01-13,299.0,Enterprise,0
O39211,39211,2024-01-16,269.1,Enterprise,0
O39215,39215,2024-01-15,269.1,Enterprise,0
O39220,39220,2024-01-18,89.1,Pro,0
O39227,39227,2024-01-12,269.1,Enterprise,0
O39228,39228,2024-01-11,299.0,Enterprise,0
O39240,39240,2024-01-19,44.1,Basic,0
O39256,39256,2024-01-05,99.0,Pro,0
O39260,39260,2024-01-18,44.1,Basic,0
O39272,39272,2024-01-20,99.0,Pro,0
O39273,39273,2024-01-19,49.0,Basic,0
O39277,39277,2024-01-07,49.0,Basic,0
O39280,39280,2024-01-17,49.0,Basic,0
O39284,39284,2024-01-10,269.1,Enterprise,0
O39291,39291,2024-01-20,44.1,Basic,0
O39306,39306,2024-01-15,89.1,Pro,0
O39323,39323,2024-01-07,44.1,Basic,0
O39328,39328,2024-01-11,269.1,Enterprise,0
O39329,39329,2024-01-17,299.0,Enterprise,0
O39341,39341,2024-01-26,269.1,Enterprise,0
O39342,39342,2024-01-10,89.1,Pro,0
O39343,39343,2024-01-19,44.1,Basic,0
O39365,39365,2024-01-13,299.0,Enterprise,0
O39368,39368,2024-01-10,49.0,Basic,0
O39372,39372,2024-01-12,44.1,Basic,0
O39377,39377,2024-01-07,89.1,Pro,0
O39379,39379,2024-01-08,44.1,Basic,0
O39384,39384,2024-01-18,49.0,Basic,0
O39398,39398,2024-01-08,89.1,Pro,0
O39406,39406,2024-01-11,99.0,Pro,0
O39409,39409,2024-01-09,269.1,Enterprise,0
O39423,39423,2024-01-17,299.0,Enterprise,0
O39424,39424,2024-01-09,269.1,Enterprise,1
O39448,39448,2024-01-14,49.0,Basic,0
O39449,39449,2024-01-22,44.1,Basic,0
O39451,39451,2024-01-16,269.1,Enterprise,0
O39463,39463,2024-01-24,299.0,Enterprise,0
O39468,39468,2024-01-21,49.0,Basic,0
O39482,39482,2024-01-11,299.0,Enterprise,0
O39487,39487,2024-01-13,49.0,Basic,0
O39489,39489,2024-01-15,269.1,Enterprise,0
O39507,39507,2024-01-04,44.1,Basic,0
O39509,39509,2024-01-13,44.1,Basic,0
O39511,39511,2024-01-18,99.0,Pro,0
O39512,39512,2024-01-23,89.1,Pro,0
O39514,39514,2024-01-22,269.1,Enterprise,0
